"","LATITUDE","LONGITUDE","BRIGHTNESS","SCAN","TRACK","ACQ_DATE","ACQ_TIME","SATELLITE","INSTRUMENT","CONFIDENCE","VERSION","BRIGHT_T31","FRP","DAYNIGHT","TYPE","X","Y","Date"
"5621",34.29211,-118.80328,298.35,0.51,0.41,"12/18/2017 0:00:00",1003,"N","VIIRS","n","2",281.86,0.55,"N",0,-118.80326771,34.2921051,2017-12-18
"5622",33.71769,-117.70977,295.66,0.39,0.44,"12/18/2017 0:00:00",1003,"N","VIIRS","n","2",283.93,0.65,"N",2,-117.70975794,33.7176851,2017-12-18
"5623",34.29224,-118.80166,297.27,0.38,0.36,"12/19/2017 0:00:00",944,"N","VIIRS","n","2",277.06,0.41,"N",0,-118.80164771,34.2922351,2017-12-19
"5624",33.71664,-117.70995,300.16,0.39,0.37,"12/19/2017 0:00:00",944,"N","VIIRS","n","2",280.32,0.64,"N",2,-117.70993794,33.7166351,2017-12-19
"5625",33.71507,-117.70899,310.57,0.45,0.39,"12/20/2017 0:00:00",925,"N","VIIRS","n","2",278.98,1.31,"N",2,-117.70897794,33.7150651,2017-12-20
"5626",31.96412,-106.58449,309.11,0.45,0.39,"12/21/2017 0:00:00",907,"N","VIIRS","n","2",276.67,1.63,"N",0,-106.58448023,31.96411479,2017-12-21
"5627",30.34042,-97.61746,295.46,0.39,0.37,"12/24/2017 0:00:00",810,"N","VIIRS","n","2",275.72,0.63,"N",0,-97.61745242,30.34041472,2017-12-24
"5628",33.71652,-117.71056,305.91,0.4,0.37,"12/25/2017 0:00:00",932,"N","VIIRS","n","2",279.13,0.84,"N",2,-117.71054794,33.7165151,2017-12-25
"5629",33.71424,-117.71022,302.89,0.42,0.45,"12/26/2017 0:00:00",913,"N","VIIRS","n","2",279.73,0.56,"N",2,-117.71020794,33.7142351,2017-12-26
"5630",33.71492,-117.71027,296.58,0.39,0.59,"12/27/2017 0:00:00",854,"N","VIIRS","n","2",280.79,0.64,"N",2,-117.71025794,33.7149151,2017-12-27
"5631",34.29329,-118.80314,295.11,0.44,0.39,"12/29/2017 0:00:00",957,"N","VIIRS","n","2",281.65,0.35,"N",0,-118.80312771,34.2932851,2017-12-29
"5632",33.71579,-117.70894,303.08,0.5,0.41,"12/29/2017 0:00:00",957,"N","VIIRS","n","2",284.11,0.59,"N",2,-117.70892794,33.7157851,2017-12-29
"5633",34.29135,-118.80275,300.67,0.4,0.37,"12/30/2017 0:00:00",938,"N","VIIRS","n","2",279.75,0.71,"N",2,-118.80273771,34.2913451,2017-12-30
"5634",33.71484,-117.71149,296.79,0.38,0.36,"12/30/2017 0:00:00",938,"N","VIIRS","n","2",281.86,0.59,"N",2,-117.71147794,33.7148351,2017-12-30
"5635",33.71679,-117.71089,303.61,0.39,0.44,"1/3/2018 0:00:00",1003,"N","VIIRS","n","2",284.17,0.58,"N",2,-117.71087794,33.7167851,2018-01-03
"5636",34.29129,-118.80366,302.36,0.51,0.41,"1/3/2018 0:00:00",1003,"N","VIIRS","n","2",287.02,0.68,"N",2,-118.80364771,34.2912851,2018-01-03
"5637",30.341,-97.62083,298.82,0.43,0.38,"1/4/2018 0:00:00",804,"N","VIIRS","n","2",270.5,0.53,"N",0,-97.62082242,30.34099472,2018-01-04
"5638",33.71526,-117.71204,304.99,0.39,0.37,"1/4/2018 0:00:00",944,"N","VIIRS","n","2",283,0.76,"N",2,-117.71202794,33.7152551,2018-01-04
"5639",33.71514,-117.71349,296.1,0.45,0.39,"1/5/2018 0:00:00",925,"N","VIIRS","n","2",285.31,0.69,"N",2,-117.71347794,33.7151351,2018-01-05
"5640",33.7145,-117.70856,297.53,0.45,0.39,"1/5/2018 0:00:00",925,"N","VIIRS","n","2",285.35,0.46,"N",0,-117.70854794,33.7144951,2018-01-05
"5641",30.33997,-97.61965,300.83,0.39,0.37,"1/9/2018 0:00:00",810,"N","VIIRS","n","2",277.84,0.7,"N",0,-97.61964242,30.33996472,2018-01-09
"5642",33.71435,-117.71137,298.32,0.4,0.37,"1/10/2018 0:00:00",932,"N","VIIRS","n","2",280.67,0.65,"N",2,-117.71135794,33.7143451,2018-01-10
"5643",34.29042,-118.80367,296.72,0.49,0.48,"1/11/2018 0:00:00",913,"N","VIIRS","n","2",280.75,0.41,"N",2,-118.80365771,34.2904151,2018-01-11
"5644",33.71389,-117.71156,299.36,0.39,0.59,"1/12/2018 0:00:00",854,"N","VIIRS","n","2",281.93,0.45,"N",2,-117.71154794,33.7138851,2018-01-12
"5645",34.29079,-118.80132,303.82,0.44,0.38,"1/14/2018 0:00:00",956,"N","VIIRS","n","2",284.72,0.92,"N",2,-118.80130771,34.2907851,2018-01-14
"5646",33.71487,-117.71092,300.85,0.5,0.41,"1/14/2018 0:00:00",957,"N","VIIRS","n","2",284.35,0.77,"N",2,-117.71090794,33.7148651,2018-01-14
"5647",34.28977,-118.80079,296.33,0.4,0.37,"1/15/2018 0:00:00",938,"N","VIIRS","n","2",280.22,0.36,"N",2,-118.80077771,34.2897651,2018-01-15
"5648",33.71729,-117.71148,300.99,0.39,0.44,"1/19/2018 0:00:00",1003,"N","VIIRS","n","2",282.5,0.68,"N",2,-117.71146794,33.7172851,2018-01-19
"5649",33.71659,-117.71103,304.67,0.39,0.44,"1/19/2018 0:00:00",1003,"N","VIIRS","n","2",282.77,0.53,"N",2,-117.71101794,33.7165851,2018-01-19
"5650",33.71459,-117.71092,304.88,0.45,0.39,"1/21/2018 0:00:00",925,"N","VIIRS","n","2",277.85,0.99,"N",2,-117.71090794,33.7145851,2018-01-21
"5651",31.96492,-106.58464,298.16,0.4,0.44,"1/24/2018 0:00:00",829,"N","VIIRS","n","2",272.63,0.94,"N",2,-106.58463023,31.96491479,2018-01-24
"5652",34.29267,-118.80288,296.35,0.4,0.45,"1/24/2018 0:00:00",1009,"N","VIIRS","n","2",283.73,0.38,"N",0,-118.80286771,34.2926651,2018-01-24
"5653",33.71501,-117.71191,299.8,0.47,0.48,"1/24/2018 0:00:00",1009,"N","VIIRS","n","2",282.64,0.66,"N",2,-117.71189794,33.7150051,2018-01-24
"5654",30.34143,-97.61914,300.54,0.4,0.37,"1/25/2018 0:00:00",810,"N","VIIRS","n","2",272.03,0.69,"N",0,-97.61913242,30.34142472,2018-01-25
"5655",33.71719,-117.70927,295.72,0.43,0.38,"1/25/2018 0:00:00",950,"N","VIIRS","n","2",280.56,0.59,"N",2,-117.70925794,33.7171851,2018-01-25
"5656",34.29226,-118.80128,301.67,0.4,0.37,"1/25/2018 0:00:00",950,"N","VIIRS","n","2",277.13,0.67,"N",2,-118.80126771,34.2922551,2018-01-25
"5657",34.29264,-118.80034,296.76,0.44,0.38,"1/26/2018 0:00:00",931,"N","VIIRS","n","2",276.61,0.62,"N",2,-118.80032771,34.2926351,2018-01-26
"5658",33.71498,-117.71059,299.9,0.4,0.37,"1/26/2018 0:00:00",931,"N","VIIRS","n","2",275.21,0.84,"N",2,-117.71057794,33.7149751,2018-01-26
"5659",33.71689,-117.71024,296.97,0.42,0.45,"1/27/2018 0:00:00",912,"N","VIIRS","n","2",282.24,0.73,"N",2,-117.71022794,33.7168851,2018-01-27
"5660",33.71494,-117.71046,299.73,0.39,0.59,"1/28/2018 0:00:00",854,"N","VIIRS","n","2",285.72,0.2,"N",2,-117.71044794,33.7149351,2018-01-28
"5661",30.33951,-97.62038,296.96,0.38,0.36,"1/30/2018 0:00:00",816,"N","VIIRS","n","2",275.18,0.57,"N",0,-97.62037242,30.33950472,2018-01-30
"5662",34.29235,-118.80236,300.21,0.4,0.37,"1/31/2018 0:00:00",937,"N","VIIRS","n","2",281.27,0.49,"N",0,-118.80234771,34.2923451,2018-01-31
"5663",33.71561,-117.70979,298.94,0.38,0.36,"1/31/2018 0:00:00",938,"N","VIIRS","n","2",284.05,0.64,"N",2,-117.70977794,33.7156051,2018-01-31
"5664",34.29129,-118.8021,295.69,0.4,0.44,"2/1/2018 0:00:00",919,"N","VIIRS","n","2",280.91,0.53,"N",2,-118.80208771,34.2912851,2018-02-01
"5665",30.34132,-97.61973,300.55,0.4,0.37,"2/4/2018 0:00:00",822,"N","VIIRS","n","2",280.64,0.67,"N",0,-97.61972242,30.34131472,2018-02-04
"5666",30.34015,-97.61848,301.63,0.4,0.37,"2/4/2018 0:00:00",822,"N","VIIRS","n","2",280.78,0.86,"N",0,-97.61847242,30.34014472,2018-02-04
"5667",34.29089,-118.80242,296.21,0.51,0.41,"2/4/2018 0:00:00",1002,"N","VIIRS","n","2",283.32,0.39,"N",2,-118.80240771,34.2908851,2018-02-04
"5668",34.29032,-118.80017,296.96,0.38,0.36,"2/5/2018 0:00:00",944,"N","VIIRS","n","2",282.45,0.44,"N",2,-118.80015771,34.2903151,2018-02-05
"5669",34.29016,-118.8019,298.03,0.51,0.41,"2/6/2018 0:00:00",925,"N","VIIRS","n","2",281.83,0.67,"N",2,-118.80188771,34.2901551,2018-02-06
"5670",33.71582,-117.71117,298.19,0.52,0.5,"2/7/2018 0:00:00",906,"N","VIIRS","n","2",282.95,0.87,"N",0,-117.71115794,33.7158151,2018-02-07
"5671",33.71657,-117.71115,299.83,0.47,0.48,"2/9/2018 0:00:00",1009,"N","VIIRS","n","2",284.33,0.63,"N",0,-117.71113794,33.7165651,2018-02-09
"5672",34.29078,-118.80159,300.74,0.44,0.38,"2/11/2018 0:00:00",931,"N","VIIRS","n","2",283.18,0.82,"N",2,-118.80157771,34.2907751,2018-02-11
"5673",33.71516,-117.71234,298.72,0.4,0.37,"2/11/2018 0:00:00",931,"N","VIIRS","n","2",281.8,0.56,"N",0,-117.71232794,33.7151551,2018-02-11
"5674",34.29116,-118.8011,297.46,0.4,0.45,"2/17/2018 0:00:00",918,"N","VIIRS","n","2",280.31,0.5,"N",2,-118.80108771,34.2911551,2018-02-17
"5675",33.71654,-117.71267,300.27,0.53,0.42,"2/17/2018 0:00:00",919,"N","VIIRS","n","2",282.47,0.72,"N",0,-117.71265794,33.7165351,2018-02-17
"5676",33.71584,-117.71091,298,0.32,0.55,"2/18/2018 0:00:00",900,"N","VIIRS","n","2",275.27,0.25,"N",0,-117.71089794,33.7158351,2018-02-18
"5677",33.71494,-117.7121,296.96,0.39,0.44,"2/20/2018 0:00:00",1002,"N","VIIRS","n","2",274.5,0.43,"N",0,-117.71208794,33.7149351,2018-02-20
"5678",33.71497,-117.71205,297.46,0.45,0.39,"2/22/2018 0:00:00",925,"N","VIIRS","n","2",275.81,0.77,"N",0,-117.71203794,33.7149651,2018-02-22
"5679",33.71468,-117.71246,297.22,0.43,0.38,"2/26/2018 0:00:00",950,"N","VIIRS","n","2",278.29,0.56,"N",0,-117.71244794,33.7146751,2018-02-26
"5680",34.28989,-118.80211,296.11,0.44,0.38,"2/27/2018 0:00:00",931,"N","VIIRS","n","2",275.77,0.78,"N",2,-118.80209771,34.2898851,2018-02-27
"5681",31.96463,-106.5852,295.97,0.38,0.36,"3/1/2018 0:00:00",853,"N","VIIRS","n","2",274.44,1.33,"N",2,-106.58519023,31.96462479,2018-03-01
"5682",30.34125,-97.61871,295.98,0.52,0.42,"3/2/2018 0:00:00",834,"N","VIIRS","n","2",281.49,0.48,"N",0,-97.61870242,30.34124472,2018-03-02
"5683",30.34028,-97.61983,295.74,0.45,0.39,"3/13/2018 0:00:00",828,"N","VIIRS","n","2",277.76,0.67,"N",2,-97.61982242,30.34027472,2018-03-13
"5684",30.34046,-97.61854,302.29,0.41,0.45,"3/15/2018 0:00:00",751,"N","VIIRS","n","2",279.68,0.61,"N",0,-97.61853242,30.34045472,2018-03-15
"5685",33.71585,-117.71099,297.65,0.42,0.45,"3/16/2018 0:00:00",912,"N","VIIRS","n","2",280.18,0.8,"N",0,-117.71097794,33.7158451,2018-03-16
"5686",31.96498,-106.58482,296.58,0.52,0.42,"3/16/2018 0:00:00",912,"N","VIIRS","n","2",280.91,0.83,"N",2,-106.58481023,31.96497479,2018-03-16
"5687",33.71588,-117.71146,295.21,0.57,0.52,"3/18/2018 0:00:00",1015,"N","VIIRS","n","2",278.8,0.87,"N",0,-117.71144794,33.7158751,2018-03-18
"5688",34.29002,-118.79968,295.09,0.44,0.38,"3/19/2018 0:00:00",956,"N","VIIRS","n","2",278.53,0.77,"N",2,-118.79966771,34.2900151,2018-03-19
"5689",34.29092,-118.80218,299.07,0.44,0.38,"3/19/2018 0:00:00",956,"N","VIIRS","n","2",278.2,0.82,"N",2,-118.80216771,34.2909151,2018-03-19
"5690",33.71672,-117.71117,300,0.45,0.39,"3/26/2018 0:00:00",925,"N","VIIRS","n","2",279.67,0.72,"N",0,-117.71115794,33.7167151,2018-03-26
"5691",33.71427,-117.71375,296.93,0.52,0.5,"3/27/2018 0:00:00",906,"N","VIIRS","n","2",279.79,1.1,"N",0,-117.71373794,33.7142651,2018-03-27
"5692",33.71544,-117.70918,297.49,0.43,0.62,"3/28/2018 0:00:00",1027,"N","VIIRS","n","2",280.86,0.57,"N",0,-117.70916794,33.7154351,2018-03-28
"5693",34.29111,-118.8019,297.63,0.4,0.44,"3/29/2018 0:00:00",1009,"N","VIIRS","n","2",281.97,0.47,"N",2,-118.80188771,34.2911051,2018-03-29
"5694",33.71591,-117.71056,300.49,0.47,0.48,"3/29/2018 0:00:00",1009,"N","VIIRS","n","2",282.96,1.08,"N",0,-117.71054794,33.7159051,2018-03-29
"5695",33.71664,-117.71175,302.5,0.47,0.48,"3/29/2018 0:00:00",1009,"N","VIIRS","n","2",282.83,1.13,"N",0,-117.71173794,33.7166351,2018-03-29
"5696",30.34152,-97.62118,295.24,0.4,0.37,"3/30/2018 0:00:00",810,"N","VIIRS","n","2",285.11,0.3,"N",2,-97.62117242,30.34151472,2018-03-30
"5697",34.29013,-118.80129,301.81,0.4,0.37,"3/30/2018 0:00:00",950,"N","VIIRS","n","2",283.73,0.69,"N",2,-118.80127771,34.2901251,2018-03-30
"5698",33.71397,-117.70892,303.02,0.43,0.38,"3/30/2018 0:00:00",950,"N","VIIRS","n","2",283.28,0.75,"N",0,-117.70890794,33.7139651,2018-03-30
"5699",30.33983,-97.62,300.97,0.41,0.45,"3/31/2018 0:00:00",751,"N","VIIRS","n","2",285.75,0.64,"N",2,-97.61999242,30.33982472,2018-03-31
"5700",30.34048,-97.61921,298.4,0.38,0.36,"4/4/2018 0:00:00",816,"N","VIIRS","n","2",280.11,0.36,"N",0,-97.61920242,30.34047472,2018-04-04
"5701",33.71693,-117.70826,295.88,0.49,0.4,"4/4/2018 0:00:00",956,"N","VIIRS","n","2",282.95,0.73,"N",0,-117.70824794,33.7169251,2018-04-04
"5702",34.29104,-118.80084,300.85,0.44,0.38,"4/4/2018 0:00:00",956,"N","VIIRS","n","2",283.78,0.79,"N",2,-118.80082771,34.2910351,2018-04-04
"5703",33.71324,-117.70918,298.31,0.49,0.4,"4/4/2018 0:00:00",956,"N","VIIRS","n","2",282.97,0.73,"N",0,-117.70916794,33.7132351,2018-04-04
"5704",33.71571,-117.71014,308.11,0.49,0.4,"4/4/2018 0:00:00",956,"N","VIIRS","n","2",282.89,1.39,"N",0,-117.71012794,33.7157051,2018-04-04
"5705",34.29293,-118.80166,295.27,0.4,0.37,"4/5/2018 0:00:00",937,"N","VIIRS","n","2",282.95,0.28,"N",0,-118.80164771,34.2929251,2018-04-05
"5706",34.28982,-118.80366,297.02,0.4,0.44,"4/6/2018 0:00:00",918,"N","VIIRS","n","2",280.45,0.62,"N",2,-118.80364771,34.2898151,2018-04-06
"5707",33.71701,-117.71317,300.86,0.32,0.54,"4/7/2018 0:00:00",900,"N","VIIRS","n","2",277.57,0.44,"N",0,-117.71315794,33.7170051,2018-04-07
"5708",34.29051,-118.80024,301.84,0.51,0.41,"4/9/2018 0:00:00",1002,"N","VIIRS","n","2",287.72,0.48,"N",2,-118.80022771,34.2905051,2018-04-09
"5709",33.71413,-117.70989,309.67,0.39,0.44,"4/9/2018 0:00:00",1003,"N","VIIRS","n","2",284.6,0.99,"N",0,-117.70987794,33.7141251,2018-04-09
"5710",33.71719,-117.71056,305.75,0.39,0.36,"4/10/2018 0:00:00",944,"N","VIIRS","n","2",284.79,1.14,"N",0,-117.71054794,33.7171851,2018-04-10
"5711",34.2906,-118.8001,297.8,0.51,0.41,"4/11/2018 0:00:00",925,"N","VIIRS","n","2",280.77,0.6,"N",2,-118.80008771,34.2905951,2018-04-11
"5712",31.96584,-106.58595,300.92,0.52,0.5,"4/11/2018 0:00:00",925,"N","VIIRS","n","2",286.34,1.32,"N",2,-106.58594023,31.96583479,2018-04-11
"5713",33.71732,-117.71191,303.85,0.45,0.39,"4/11/2018 0:00:00",925,"N","VIIRS","n","2",280.99,1.4,"N",0,-117.71189794,33.7173151,2018-04-11
"5714",33.71663,-117.71075,302.75,0.47,0.48,"4/14/2018 0:00:00",1009,"N","VIIRS","n","2",284.3,0.67,"N",0,-117.71073794,33.7166251,2018-04-14
"5715",34.28921,-118.80106,296.33,0.4,0.44,"4/14/2018 0:00:00",1009,"N","VIIRS","n","2",284.64,0.71,"N",2,-118.80104771,34.2892051,2018-04-14
"5716",30.34068,-97.62078,301.99,0.4,0.37,"4/15/2018 0:00:00",810,"N","VIIRS","n","2",279.47,0.69,"N",0,-97.62077242,30.34067472,2018-04-15
"5717",34.29196,-118.8027,302.1,0.4,0.37,"4/15/2018 0:00:00",950,"N","VIIRS","n","2",281.05,0.76,"N",0,-118.80268771,34.2919551,2018-04-15
"5718",34.29095,-118.80162,307.09,0.4,0.37,"4/15/2018 0:00:00",950,"N","VIIRS","n","2",282.21,0.68,"N",2,-118.80160771,34.2909451,2018-04-15
"5719",33.71531,-117.70937,314.65,0.43,0.38,"4/15/2018 0:00:00",950,"N","VIIRS","n","2",285.68,1.37,"N",0,-117.70935794,33.7153051,2018-04-15
"5720",30.34022,-97.62018,295.18,0.41,0.45,"4/16/2018 0:00:00",751,"N","VIIRS","n","2",281.22,0.64,"N",0,-97.62017242,30.34021472,2018-04-16
"5721",33.71501,-117.71129,309.24,0.4,0.37,"4/16/2018 0:00:00",931,"N","VIIRS","n","2",279.36,1.41,"N",0,-117.71127794,33.7150051,2018-04-16
"5722",34.29257,-118.80045,295.82,0.44,0.38,"4/16/2018 0:00:00",931,"N","VIIRS","n","2",275.25,0.72,"N",0,-118.80043771,34.2925651,2018-04-16
"5723",33.71474,-117.71239,307.05,0.42,0.45,"4/17/2018 0:00:00",912,"N","VIIRS","n","2",278.67,1,"N",0,-117.71237794,33.7147351,2018-04-17
"5724",31.96511,-106.58572,325.81,0.38,0.36,"4/18/2018 0:00:00",854,"N","VIIRS","n","2",285.93,2.44,"N",2,-106.58571023,31.96510479,2018-04-18
"5725",30.33899,-97.61707,298.36,0.53,0.42,"4/19/2018 0:00:00",835,"N","VIIRS","n","2",284.93,0.55,"N",0,-97.61706242,30.33898472,2018-04-19
"5726",34.29106,-118.80152,301.98,0.44,0.38,"4/20/2018 0:00:00",956,"N","VIIRS","n","2",280.36,0.57,"N",2,-118.80150771,34.2910551,2018-04-20
"5727",33.7151,-117.71249,308.34,0.49,0.4,"4/20/2018 0:00:00",956,"N","VIIRS","n","2",281.72,1.2,"N",0,-117.71247794,33.7150951,2018-04-20
"5728",34.29181,-118.80096,302.17,0.4,0.37,"4/21/2018 0:00:00",937,"N","VIIRS","n","2",283.31,0.69,"N",0,-118.80094771,34.2918051,2018-04-21
"5729",33.71465,-117.71204,302.82,0.38,0.36,"4/21/2018 0:00:00",938,"N","VIIRS","n","2",283.57,0.48,"N",0,-117.71202794,33.7146451,2018-04-21
"5730",34.29292,-118.80364,297.15,0.4,0.44,"4/22/2018 0:00:00",919,"N","VIIRS","n","2",284.72,0.3,"N",0,-118.80362771,34.2929151,2018-04-22
"5731",33.71575,-117.70937,309.66,0.53,0.42,"4/22/2018 0:00:00",919,"N","VIIRS","n","2",285.29,1.39,"N",0,-117.70935794,33.7157451,2018-04-22
"5732",33.71704,-117.70844,296.63,0.64,0.54,"4/23/2018 0:00:00",900,"N","VIIRS","n","2",285,0.64,"N",0,-117.70842794,33.7170351,2018-04-23
"5733",30.34161,-97.61975,296.91,0.42,0.45,"4/24/2018 0:00:00",841,"N","VIIRS","n","2",284.62,0.44,"N",0,-97.61974242,30.34160472,2018-04-24
"5734",30.34072,-97.61761,299.46,0.42,0.45,"4/24/2018 0:00:00",841,"N","VIIRS","n","2",285.74,0.63,"N",0,-97.61760242,30.34071472,2018-04-24
"5735",30.34003,-97.61915,305.22,0.4,0.37,"4/25/2018 0:00:00",822,"N","VIIRS","n","2",287.31,0.81,"N",0,-97.61914242,30.34002472,2018-04-25
"5736",30.34184,-97.62069,299.89,0.44,0.38,"4/26/2018 0:00:00",803,"N","VIIRS","n","2",282.5,0.53,"N",2,-97.62068242,30.34183472,2018-04-26
"5737",34.2905,-118.80382,299.15,0.38,0.36,"4/26/2018 0:00:00",944,"N","VIIRS","n","2",281.93,0.43,"N",2,-118.80380771,34.2904951,2018-04-26
"5738",30.33894,-97.61853,295.77,0.51,0.49,"4/27/2018 0:00:00",745,"N","VIIRS","n","2",283.71,0.71,"N",0,-97.61852242,30.33893472,2018-04-27
"5739",33.71627,-117.71107,298.91,0.52,0.5,"4/28/2018 0:00:00",906,"N","VIIRS","n","2",282.84,0.81,"N",0,-117.71105794,33.7162651,2018-04-28
"5740",33.71728,-117.71198,300.99,0.52,0.5,"4/28/2018 0:00:00",906,"N","VIIRS","n","2",282.59,0.58,"N",0,-117.71196794,33.7172751,2018-04-28
"5741",30.3405,-97.6183,299.49,0.45,0.39,"4/30/2018 0:00:00",829,"N","VIIRS","n","2",287.05,0.72,"N",0,-97.61829242,30.34049472,2018-04-30
"5742",34.29002,-118.80173,296.08,0.4,0.44,"4/30/2018 0:00:00",1009,"N","VIIRS","n","2",281.86,0.57,"N",2,-118.80171771,34.2900151,2018-04-30
"5743",33.71566,-117.7107,301.77,0.42,0.45,"5/3/2018 0:00:00",912,"N","VIIRS","n","2",280.12,1,"N",0,-117.71068794,33.7156551,2018-05-03
"5744",31.96471,-106.58685,303.3,0.53,0.42,"5/3/2018 0:00:00",912,"N","VIIRS","n","2",282.26,0.76,"N",0,-106.58684023,31.96470479,2018-05-03
"5745",33.7152,-117.7131,296.96,0.39,0.6,"5/4/2018 0:00:00",854,"N","VIIRS","n","2",283.92,0.67,"N",2,-117.71308794,33.7151951,2018-05-04
"5746",34.29088,-118.80006,297.45,0.49,0.48,"5/5/2018 0:00:00",1015,"N","VIIRS","n","2",285.02,0.51,"N",2,-118.80004771,34.2908751,2018-05-05
"5747",33.71644,-117.71186,301.83,0.58,0.52,"5/5/2018 0:00:00",1015,"N","VIIRS","n","2",286.38,0.63,"N",2,-117.71184794,33.7164351,2018-05-05
"5748",30.34018,-97.62055,302.03,0.38,0.36,"5/6/2018 0:00:00",816,"N","VIIRS","n","2",286.47,0.37,"N",0,-97.62054242,30.34017472,2018-05-06
"5749",30.34143,-97.61877,299.68,0.51,0.41,"5/7/2018 0:00:00",757,"N","VIIRS","n","2",288.76,0.76,"N",0,-97.61876242,30.34142472,2018-05-07
"5750",34.29052,-118.8002,301.48,0.4,0.37,"5/7/2018 0:00:00",937,"N","VIIRS","n","2",284.44,0.72,"N",2,-118.80018771,34.2905151,2018-05-07
"5751",33.71532,-117.70972,299.36,0.38,0.36,"5/7/2018 0:00:00",938,"N","VIIRS","n","2",275.97,0.62,"N",0,-117.70970794,33.7153151,2018-05-07
"5752",33.71595,-117.71087,309.17,0.53,0.42,"5/8/2018 0:00:00",919,"N","VIIRS","n","2",285.5,1.19,"N",2,-117.71085794,33.7159451,2018-05-08
"5753",34.29103,-118.80254,296.97,0.37,0.58,"5/9/2018 0:00:00",900,"N","VIIRS","n","2",285.58,0.36,"N",2,-118.80252771,34.2910251,2018-05-09
"5754",33.71623,-117.70847,297.24,0.64,0.54,"5/9/2018 0:00:00",900,"N","VIIRS","n","2",285.8,0.79,"N",0,-117.70845794,33.7162251,2018-05-09
"5755",31.96432,-106.58465,312.26,0.43,0.38,"5/10/2018 0:00:00",841,"N","VIIRS","n","2",292.8,1.62,"N",0,-106.58464023,31.96431479,2018-05-10
"5756",31.96547,-106.58547,305.38,0.49,0.49,"5/11/2018 0:00:00",822,"N","VIIRS","n","2",293.19,0.95,"N",0,-106.58546023,31.96546479,2018-05-11
"5757",30.33912,-97.62055,307.13,0.4,0.37,"5/11/2018 0:00:00",822,"N","VIIRS","n","2",291.61,0.9,"N",0,-97.62054242,30.33911472,2018-05-11
"5758",33.71707,-117.70856,296.94,0.52,0.5,"5/14/2018 0:00:00",906,"N","VIIRS","n","2",283.21,0.51,"N",0,-117.70854794,33.7170651,2018-05-14
"5759",33.71484,-117.71174,297.97,0.48,0.65,"5/15/2018 0:00:00",847,"N","VIIRS","n","2",282.41,0.73,"N",0,-117.71172794,33.7148351,2018-05-15
"5760",33.71392,-117.71286,295.1,0.48,0.65,"5/15/2018 0:00:00",847,"N","VIIRS","n","2",282.28,0.55,"N",2,-117.71284794,33.7139151,2018-05-15
"5761",33.7134,-117.71178,297.37,0.43,0.62,"5/15/2018 0:00:00",1028,"N","VIIRS","n","2",281.99,0.47,"N",0,-117.71176794,33.7133951,2018-05-15
"5762",31.96558,-106.58543,307.06,0.4,0.44,"5/16/2018 0:00:00",828,"N","VIIRS","n","2",291.53,1.13,"N",0,-106.58542023,31.96557479,2018-05-16
"5763",30.33966,-97.62125,302.27,0.45,0.39,"5/16/2018 0:00:00",829,"N","VIIRS","n","2",291.44,0.34,"N",0,-97.62124242,30.33965472,2018-05-16
"5764",30.34042,-97.61819,307.38,0.4,0.37,"5/17/2018 0:00:00",810,"N","VIIRS","n","2",292.65,0.72,"N",0,-97.61818242,30.34041472,2018-05-17
"5765",34.29171,-118.80017,306.25,0.4,0.37,"5/17/2018 0:00:00",950,"N","VIIRS","n","2",283.49,0.63,"N",2,-118.80015771,34.2917051,2018-05-17
"5766",33.7154,-117.70934,315.24,0.43,0.38,"5/17/2018 0:00:00",950,"N","VIIRS","n","2",283.99,0.97,"N",0,-117.70932794,33.7153951,2018-05-17
"5767",31.96422,-106.58665,304.42,0.53,0.42,"5/19/2018 0:00:00",912,"N","VIIRS","n","2",286.4,1.88,"N",0,-106.58664023,31.96421479,2018-05-19
"5768",30.33996,-97.62067,301.24,0.51,0.41,"5/23/2018 0:00:00",757,"N","VIIRS","n","2",290.31,0.5,"N",0,-97.62066242,30.33995472,2018-05-23
"5769",30.34061,-97.621,308.42,0.4,0.37,"5/27/2018 0:00:00",822,"N","VIIRS","n","2",293.66,1.03,"N",0,-97.62099242,30.34060472,2018-05-27
"5770",34.29264,-118.79993,296.32,0.51,0.41,"5/27/2018 0:00:00",1003,"N","VIIRS","n","2",283.19,0.46,"N",2,-118.79991771,34.2926351,2018-05-27
"5771",33.71719,-117.71054,302.44,0.39,0.44,"5/27/2018 0:00:00",1003,"N","VIIRS","n","2",284.47,1.31,"N",2,-117.71052794,33.7171851,2018-05-27
"5772",31.9649,-106.58463,302.5,0.4,0.44,"6/1/2018 0:00:00",828,"N","VIIRS","n","2",287.86,0.43,"N",2,-106.58462023,31.96489479,2018-06-01
"5773",34.29051,-118.80267,302.09,0.4,0.37,"6/2/2018 0:00:00",950,"N","VIIRS","n","2",285.86,0.61,"N",2,-118.80265771,34.2905051,2018-06-02
"5774",33.71424,-117.71252,308.49,0.43,0.38,"6/2/2018 0:00:00",950,"N","VIIRS","n","2",285.59,1.36,"N",0,-117.71250794,33.7142351,2018-06-02
"5775",34.29194,-118.80126,302.92,0.44,0.38,"6/3/2018 0:00:00",931,"N","VIIRS","n","2",287.67,0.66,"N",2,-118.80124771,34.2919351,2018-06-03
